hh_id,settlement,hh_savings,rural,survey_year,data_source,weight,hh_income
1010101,10101,1,0,2015,IHS,18.1111392262708,3.0
1010103,10101,1,0,2015,IHS,18.1111392262708,2.0
1010104,10101,1,0,2015,IHS,18.1111392262708,2.0
1010105,10101,1,0,2015,IHS,18.1111392262708,2.0
1010106,10101,1,0,2015,IHS,18.1111392262708,1.0
1010107,10101,0,0,2015,IHS,18.1111392262708,3.0
1010108,10101,1,0,2015,IHS,18.1111392262708,3.0
1010109,10101,1,0,2015,IHS,18.1111392262708,3.0
1010110,10101,0,0,2015,IHS,18.1111392262708,3.0
1010111,10101,0,0,2015,IHS,18.1111392262708,1.0
1010112,10101,1,0,2015,IHS,18.1111392262708,3.0
1010113,10101,1,0,2015,IHS,18.1111392262708,3.0
1010114,10101,1,0,2015,IHS,18.1111392262708,1.0
1010115,10101,0,0,2015,IHS,18.1111392262708,1.0
1010116,10101,0,0,2015,IHS,18.1111392262708,1.0
1010117,10101,0,0,2015,IHS,18.1111392262708,1.0
1010118,10101,0,0,2015,IHS,18.1111392262708,3.0
1010119,10101,1,0,2015,IHS,18.1111392262708,3.0
1010120,10101,1,0,2015,IHS,18.1111392262708,4.0
1010301,10101,0,0,2015,IHS,17.8521505376344,3.0
1010302,10101,0,0,2015,IHS,17.8521505376344,2.0
1010303,10101,1,0,2015,IHS,17.8521505376344,1.0
1010304,10101,0,0,2015,IHS,17.8521505376344,2.0
1010305,10101,1,0,2015,IHS,17.8521505376344,2.0
1010306,10101,0,0,2015,IHS,17.8521505376344,2.0
1010307,10101,1,0,2015,IHS,17.8521505376344,3.0
1010308,10101,0,0,2015,IHS,17.8521505376344,2.0
1010309,10101,1,0,2015,IHS,17.8521505376344,3.0
1010310,10101,0,0,2015,IHS,17.8521505376344,3.0
1010311,10101,1,0,2015,IHS,17.8521505376344,3.0
1010312,10101,1,0,2015,IHS,17.8521505376344,2.0
1010313,10101,1,0,2015,IHS,17.8521505376344,1.0
1010314,10101,1,0,2015,IHS,17.8521505376344,3.0
1010315,10101,1,0,2015,IHS,17.8521505376344,3.0
1010316,10101,1,0,2015,IHS,17.8521505376344,2.0
1010317,10101,0,0,2015,IHS,17.8521505376344,3.0
1010318,10101,0,0,2015,IHS,17.8521505376344,3.0
1010319,10101,1,0,2015,IHS,17.8521505376344,3.0
1010320,10101,0,0,2015,IHS,17.8521505376344,3.0
1010501,10101,1,0,2015,IHS,17.3549524853801,3.0
1010502,10101,1,0,2015,IHS,17.3549524853801,3.0
1010503,10101,1,0,2015,IHS,17.3549524853801,2.0
1010504,10101,0,0,2015,IHS,17.3549524853801,2.0
1010505,10101,0,0,2015,IHS,17.3549524853801,2.0
1010506,10101,1,0,2015,IHS,17.3549524853801,3.0
1010507,10101,1,0,2015,IHS,17.3549524853801,3.0
1010508,10101,1,0,2015,IHS,17.3549524853801,2.0
1010509,10101,0,0,2015,IHS,17.3549524853801,3.0
1010510,10101,1,0,2015,IHS,17.3549524853801,2.0
1010511,10101,1,0,2015,IHS,17.3549524853801,2.0
1010512,10101,1,0,2015,IHS,17.3549524853801,2.0
1010513,10101,1,0,2015,IHS,17.3549524853801,2.0
1010514,10101,0,0,2015,IHS,17.3549524853801,2.0
1010515,10101,1,0,2015,IHS,17.3549524853801,2.0
1010516,10101,1,0,2015,IHS,17.3549524853801,2.0
1010517,10101,0,0,2015,IHS,17.3549524853801,1.0
1010518,10101,1,0,2015,IHS,17.3549524853801,2.0
1010519,10101,1,0,2015,IHS,17.3549524853801,3.0
1010520,10101,1,0,2015,IHS,17.3549524853801,2.0
1020501,10201,0,0,2015,IHS,15.2037545787546,2.0
1020502,10201,1,0,2015,IHS,15.2037545787546,3.0
1020503,10201,0,0,2015,IHS,15.2037545787546,2.0
1020504,10201,0,0,2015,IHS,15.2037545787546,2.0
1020505,10201,0,0,2015,IHS,15.2037545787546,2.0
1020506,10201,1,0,2015,IHS,15.2037545787546,3.0
1020507,10201,0,0,2015,IHS,15.2037545787546,2.0
1020508,10201,1,0,2015,IHS,15.2037545787546,2.0
1020509,10201,0,0,2015,IHS,15.2037545787546,2.0
1020510,10201,0,0,2015,IHS,15.2037545787546,2.0
1020511,10201,1,0,2015,IHS,15.2037545787546,2.0
1020512,10201,1,0,2015,IHS,15.2037545787546,3.0
1020513,10201,1,0,2015,IHS,15.2037545787546,3.0
1020514,10201,1,0,2015,IHS,15.2037545787546,3.0
1020515,10201,1,0,2015,IHS,15.2037545787546,3.0
1020516,10201,0,0,2015,IHS,15.2037545787546,3.0
1020517,10201,0,0,2015,IHS,15.2037545787546,3.0
1020518,10201,0,0,2015,IHS,15.2037545787546,2.0
1020519,10201,1,0,2015,IHS,15.2037545787546,3.0
1020520,10201,0,0,2015,IHS,15.2037545787546,3.0
1020801,10201,1,0,2015,IHS,16.6620071684588,3.0
1020802,10201,1,0,2015,IHS,16.6620071684588,3.0
1020803,10201,0,0,2015,IHS,16.6620071684588,3.0
1020804,10201,1,0,2015,IHS,16.6620071684588,3.0
1020805,10201,1,0,2015,IHS,16.6620071684588,3.0
1020806,10201,0,0,2015,IHS,16.6620071684588,3.0
1020807,10201,1,0,2015,IHS,16.6620071684588,3.0
1020808,10201,1,0,2015,IHS,16.6620071684588,2.0
1020809,10201,0,0,2015,IHS,16.6620071684588,2.0
1020810,10201,1,0,2015,IHS,16.6620071684588,3.0
1020811,10201,1,0,2015,IHS,16.6620071684588,3.0
1020812,10201,0,0,2015,IHS,16.6620071684588,3.0
1020813,10201,0,0,2015,IHS,16.6620071684588,2.0
1020814,10201,1,0,2015,IHS,16.6620071684588,3.0
1020815,10201,1,0,2015,IHS,16.6620071684588,3.0
1020816,10201,0,0,2015,IHS,16.6620071684588,3.0
1020817,10201,1,0,2015,IHS,16.6620071684588,4.0
1020818,10201,1,0,2015,IHS,16.6620071684588,3.0
1020819,10201,0,0,2015,IHS,16.6620071684588,3.0
1020820,10201,1,0,2015,IHS,16.6620071684588,3.0
1110101,11101,0,0,2015,IHS,16.1148148148148,2.0
1110102,11101,0,0,2015,IHS,16.1148148148148,2.0
1110103,11101,1,0,2015,IHS,16.1148148148148,3.0
1110104,11101,0,0,2015,IHS,16.1148148148148,2.0
1110105,11101,0,0,2015,IHS,16.1148148148148,2.0
1110106,11101,0,0,2015,IHS,16.1148148148148,3.0
1110107,11101,0,0,2015,IHS,16.1148148148148,3.0
1110108,11101,1,0,2015,IHS,16.1148148148148,3.0
1110109,11101,1,0,2015,IHS,16.1148148148148,3.0
1110110,11101,0,0,2015,IHS,16.1148148148148,3.0
1110111,11101,0,0,2015,IHS,16.1148148148148,3.0
1110112,11101,0,0,2015,IHS,16.1148148148148,2.0
1110113,11101,1,0,2015,IHS,16.1148148148148,1.0
1110114,11101,0,0,2015,IHS,16.1148148148148,2.0
1110115,11101,1,0,2015,IHS,16.1148148148148,3.0
1110116,11101,1,0,2015,IHS,16.1148148148148,3.0
1110117,11101,1,0,2015,IHS,16.1148148148148,2.0
1110118,11101,0,0,2015,IHS,16.1148148148148,2.0
1110119,11101,1,0,2015,IHS,16.1148148148148,1.0
1110120,11101,0,0,2015,IHS,16.1148148148148,2.0
1110601,11101,1,0,2015,IHS,15.9107291666667,3.0
1110602,11101,0,0,2015,IHS,15.9107291666667,2.0
1110603,11101,0,0,2015,IHS,15.9107291666667,2.0
1110604,11101,0,0,2015,IHS,15.9107291666667,3.0
1110605,11101,0,0,2015,IHS,15.9107291666667,2.0
1110606,11101,1,0,2015,IHS,15.9107291666667,2.0
1110607,11101,0,0,2015,IHS,15.9107291666667,2.0
1110608,11101,0,0,2015,IHS,15.9107291666667,2.0
1110609,11101,1,0,2015,IHS,15.9107291666667,2.0
1110610,11101,0,0,2015,IHS,15.9107291666667,3.0
1110611,11101,0,0,2015,IHS,15.9107291666667,2.0
1110612,11101,1,0,2015,IHS,15.9107291666667,2.0
1110613,11101,0,0,2015,IHS,15.9107291666667,2.0
1110614,11101,0,0,2015,IHS,15.9107291666667,3.0
1110615,11101,0,0,2015,IHS,15.9107291666667,1.0
1110616,11101,1,0,2015,IHS,15.9107291666667,1.0
1110617,11101,0,0,2015,IHS,15.9107291666667,2.0
1110618,11101,0,0,2015,IHS,15.9107291666667,2.0
1110619,11101,1,0,2015,IHS,15.9107291666667,2.0
1110620,11101,0,0,2015,IHS,15.9107291666667,2.0
1110901,11101,0,0,2015,IHS,12.8908299866131,2.0
1110902,11101,1,0,2015,IHS,12.8908299866131,2.0
1110903,11101,0,0,2015,IHS,12.8908299866131,2.0
1110904,11101,0,0,2015,IHS,12.8908299866131,3.0
1110905,11101,0,0,2015,IHS,12.8908299866131,2.0
1110906,11101,0,0,2015,IHS,12.8908299866131,2.0
1110907,11101,0,0,2015,IHS,12.8908299866131,2.0
1110908,11101,1,0,2015,IHS,12.8908299866131,3.0
1110909,11101,0,0,2015,IHS,12.8908299866131,3.0
1110910,11101,1,0,2015,IHS,12.8908299866131,3.0
1110911,11101,1,0,2015,IHS,12.8908299866131,3.0
1110912,11101,1,0,2015,IHS,12.8908299866131,2.0
1110913,11101,0,0,2015,IHS,12.8908299866131,2.0
1110914,11101,0,0,2015,IHS,12.8908299866131,2.0
1110915,11101,1,0,2015,IHS,12.8908299866131,2.0
1110916,11101,1,0,2015,IHS,12.8908299866131,2.0
1110917,11101,1,0,2015,IHS,12.8908299866131,3.0
1110918,11101,1,0,2015,IHS,12.8908299866131,2.0
1110919,11101,1,0,2015,IHS,12.8908299866131,3.0
1110920,11101,1,0,2015,IHS,12.8908299866131,3.0
1111201,11101,1,0,2015,IHS,18.4472222222222,3.0
1111202,11101,0,0,2015,IHS,18.4472222222222,1.0
1111203,11101,0,0,2015,IHS,18.4472222222222,1.0
1111204,11101,0,0,2015,IHS,18.4472222222222,2.0
1111205,11101,0,0,2015,IHS,18.4472222222222,2.0
1111206,11101,0,0,2015,IHS,18.4472222222222,3.0
1111207,11101,0,0,2015,IHS,18.4472222222222,3.0
1111208,11101,0,0,2015,IHS,18.4472222222222,2.0
1111209,11101,0,0,2015,IHS,18.4472222222222,3.0
1111210,11101,0,0,2015,IHS,18.4472222222222,3.0
1111211,11101,1,0,2015,IHS,18.4472222222222,3.0
1111212,11101,1,0,2015,IHS,18.4472222222222,3.0
1111213,11101,1,0,2015,IHS,18.4472222222222,3.0
1111214,11101,0,0,2015,IHS,18.4472222222222,3.0
1111215,11101,1,0,2015,IHS,18.4472222222222,3.0
1111216,11101,0,0,2015,IHS,18.4472222222222,3.0
1111217,11101,0,0,2015,IHS,18.4472222222222,1.0
1111218,11101,1,0,2015,IHS,18.4472222222222,3.0
1111219,11101,1,0,2015,IHS,18.4472222222222,2.0
1111220,11101,0,0,2015,IHS,18.4472222222222,2.0
1120101,11101,1,0,2015,IHS,19.4181286549708,2.0
1120102,11101,0,0,2015,IHS,19.4181286549708,2.0
1120103,11101,1,0,2015,IHS,19.4181286549708,2.0
1120104,11101,0,0,2015,IHS,19.4181286549708,2.0
1120105,11101,1,0,2015,IHS,19.4181286549708,2.0
1120106,11101,1,0,2015,IHS,19.4181286549708,3.0
1120107,11101,1,0,2015,IHS,19.4181286549708,2.0
1120108,11101,0,0,2015,IHS,19.4181286549708,3.0
1120109,11101,0,0,2015,IHS,19.4181286549708,3.0
1120110,11101,0,0,2015,IHS,19.4181286549708,3.0
1120111,11101,0,0,2015,IHS,19.4181286549708,2.0
1120112,11101,1,0,2015,IHS,19.4181286549708,3.0
1120113,11101,0,0,2015,IHS,19.4181286549708,2.0
1120114,11101,0,0,2015,IHS,19.4181286549708,3.0
1120116,11101,1,0,2015,IHS,19.4181286549708,2.0
1120117,11101,1,0,2015,IHS,19.4181286549708,2.0
1120118,11101,1,0,2015,IHS,19.4181286549708,1.0
1120119,11101,0,0,2015,IHS,19.4181286549708,1.0
1120120,11101,1,0,2015,IHS,19.4181286549708,3.0
1120501,11201,1,0,2015,IHS,18.4472222222222,4.0
1120502,11201,1,0,2015,IHS,18.4472222222222,3.0
1120503,11201,0,0,2015,IHS,18.4472222222222,2.0
1120504,11201,1,0,2015,IHS,18.4472222222222,2.0
1120505,11201,0,0,2015,IHS,18.4472222222222,3.0
1120506,11201,1,0,2015,IHS,18.4472222222222,2.0
1120507,11201,0,0,2015,IHS,18.4472222222222,2.0
1120508,11201,0,0,2015,IHS,18.4472222222222,2.0
1120509,11201,0,0,2015,IHS,18.4472222222222,2.0
1120510,11201,0,0,2015,IHS,18.4472222222222,2.0
1120511,11201,1,0,2015,IHS,18.4472222222222,3.0
1120512,11201,0,0,2015,IHS,18.4472222222222,2.0
1120513,11201,0,0,2015,IHS,18.4472222222222,2.0
1120514,11201,0,0,2015,IHS,18.4472222222222,2.0
1120515,11201,0,0,2015,IHS,18.4472222222222,3.0
1120516,11201,1,0,2015,IHS,18.4472222222222,3.0
1120517,11201,1,0,2015,IHS,18.4472222222222,2.0
1120518,11201,0,0,2015,IHS,18.4472222222222,3.0
1120519,11201,0,0,2015,IHS,18.4472222222222,2.0
1120520,11201,0,0,2015,IHS,18.4472222222222,3.0
1130101,11301,0,0,2015,IHS,18.4472222222222,2.0
1130102,11301,0,0,2015,IHS,18.4472222222222,2.0
1130103,11301,0,0,2015,IHS,18.4472222222222,2.0
1130104,11301,0,0,2015,IHS,18.4472222222222,2.0
1130105,11301,0,0,2015,IHS,18.4472222222222,2.0
1130106,11301,0,0,2015,IHS,18.4472222222222,3.0
1130107,11301,1,0,2015,IHS,18.4472222222222,2.0
1130108,11301,1,0,2015,IHS,18.4472222222222,2.0
1130109,11301,1,0,2015,IHS,18.4472222222222,3.0
1130110,11301,0,0,2015,IHS,18.4472222222222,3.0
1130111,11301,1,0,2015,IHS,18.4472222222222,3.0
1130112,11301,0,0,2015,IHS,18.4472222222222,3.0
1130113,11301,1,0,2015,IHS,18.4472222222222,3.0
1130114,11301,1,0,2015,IHS,18.4472222222222,2.0
1130115,11301,1,0,2015,IHS,18.4472222222222,3.0
1130116,11301,0,0,2015,IHS,18.4472222222222,2.0
1130117,11301,1,0,2015,IHS,18.4472222222222,3.0
1130118,11301,0,0,2015,IHS,18.4472222222222,2.0
1130119,11301,0,0,2015,IHS,18.4472222222222,2.0
1130120,11301,0,0,2015,IHS,18.4472222222222,2.0
1210101,12101,1,0,2015,IHS,18.4472222222222,2.0
1210102,12101,0,0,2015,IHS,18.4472222222222,2.0
1210103,12101,1,0,2015,IHS,18.4472222222222,3.0
1210104,12101,0,0,2015,IHS,18.4472222222222,2.0
1210105,12101,1,0,2015,IHS,18.4472222222222,3.0
1210106,12101,0,0,2015,IHS,18.4472222222222,2.0
1210107,12101,1,0,2015,IHS,18.4472222222222,3.0
1210108,12101,0,0,2015,IHS,18.4472222222222,2.0
1210109,12101,0,0,2015,IHS,18.4472222222222,3.0
1210110,12101,1,0,2015,IHS,18.4472222222222,3.0
1210111,12101,1,0,2015,IHS,18.4472222222222,2.0
1210112,12101,0,0,2015,IHS,18.4472222222222,2.0
1210113,12101,1,0,2015,IHS,18.4472222222222,3.0
1210114,12101,1,0,2015,IHS,18.4472222222222,2.0
1210115,12101,0,0,2015,IHS,18.4472222222222,2.0
1210116,12101,0,0,2015,IHS,18.4472222222222,2.0
1210117,12101,0,0,2015,IHS,18.4472222222222,2.0
1210118,12101,0,0,2015,IHS,18.4472222222222,2.0
1210119,12101,0,0,2015,IHS,18.4472222222222,2.0
1210120,12101,0,0,2015,IHS,18.4472222222222,2.0
1210402,12101,1,0,2015,IHS,19.4181286549708,3.0
1210403,12101,1,0,2015,IHS,19.4181286549708,3.0
1210404,12101,1,0,2015,IHS,19.4181286549708,3.0
1210405,12101,0,0,2015,IHS,19.4181286549708,1.0
1210406,12101,0,0,2015,IHS,19.4181286549708,3.0
1210407,12101,0,0,2015,IHS,19.4181286549708,3.0
1210408,12101,0,0,2015,IHS,19.4181286549708,3.0
1210409,12101,1,0,2015,IHS,19.4181286549708,3.0
1210410,12101,1,0,2015,IHS,19.4181286549708,3.0
1210411,12101,1,0,2015,IHS,19.4181286549708,3.0
1210412,12101,1,0,2015,IHS,19.4181286549708,3.0
1210413,12101,1,0,2015,IHS,19.4181286549708,3.0
1210414,12101,1,0,2015,IHS,19.4181286549708,1.0
1210415,12101,0,0,2015,IHS,19.4181286549708,1.0
1210416,12101,0,0,2015,IHS,19.4181286549708,1.0
1210417,12101,1,0,2015,IHS,19.4181286549708,3.0
1210418,12101,1,0,2015,IHS,19.4181286549708,3.0
1210419,12101,0,0,2015,IHS,19.4181286549708,1.0
1210420,12101,0,0,2015,IHS,19.4181286549708,2.0
1220301,12201,0,0,2015,IHS,18.4472222222222,1.0
1220302,12201,0,0,2015,IHS,18.4472222222222,3.0
1220303,12201,0,0,2015,IHS,18.4472222222222,3.0
1220304,12201,0,0,2015,IHS,18.4472222222222,3.0
1220305,12201,1,0,2015,IHS,18.4472222222222,2.0
1220306,12201,1,0,2015,IHS,18.4472222222222,3.0
1220307,12201,0,0,2015,IHS,18.4472222222222,2.0
1220308,12201,0,0,2015,IHS,18.4472222222222,3.0
1220309,12201,0,0,2015,IHS,18.4472222222222,3.0
1220310,12201,0,0,2015,IHS,18.4472222222222,3.0
1220311,12201,0,0,2015,IHS,18.4472222222222,2.0
1220312,12201,1,0,2015,IHS,18.4472222222222,2.0
1220313,12201,1,0,2015,IHS,18.4472222222222,3.0
1220314,12201,1,0,2015,IHS,18.4472222222222,3.0
1220315,12201,1,0,2015,IHS,18.4472222222222,2.0
1220316,12201,0,0,2015,IHS,18.4472222222222,2.0
1220317,12201,1,0,2015,IHS,18.4472222222222,2.0
1220318,12201,1,0,2015,IHS,18.4472222222222,3.0
1220319,12201,0,0,2015,IHS,18.4472222222222,3.0
1220320,12201,0,0,2015,IHS,18.4472222222222,2.0
1220601,12201,0,0,2015,IHS,18.4472222222222,1.0
1220602,12201,0,0,2015,IHS,18.4472222222222,2.0
1220603,12201,0,0,2015,IHS,18.4472222222222,2.0
1220604,12201,1,0,2015,IHS,18.4472222222222,3.0
1220605,12201,0,0,2015,IHS,18.4472222222222,2.0
1220606,12201,1,0,2015,IHS,18.4472222222222,3.0
1220607,12201,1,0,2015,IHS,18.4472222222222,2.0
1220608,12201,1,0,2015,IHS,18.4472222222222,3.0
1220609,12201,0,0,2015,IHS,18.4472222222222,2.0
1220610,12201,0,0,2015,IHS,18.4472222222222,2.0
1220611,12201,1,0,2015,IHS,18.4472222222222,3.0
1220612,12201,0,0,2015,IHS,18.4472222222222,3.0
1220613,12201,0,0,2015,IHS,18.4472222222222,2.0
1220614,12201,0,0,2015,IHS,18.4472222222222,2.0
1220615,12201,0,0,2015,IHS,18.4472222222222,3.0
1220616,12201,1,0,2015,IHS,18.4472222222222,3.0
1220617,12201,0,0,2015,IHS,18.4472222222222,2.0
1220618,12201,0,0,2015,IHS,18.4472222222222,2.0
1220619,12201,1,0,2015,IHS,18.4472222222222,2.0
1220620,12201,0,0,2015,IHS,18.4472222222222,2.0
1220901,12201,1,0,2015,IHS,18.4472222222222,3.0
1220902,12201,0,0,2015,IHS,18.4472222222222,2.0
1220903,12201,1,0,2015,IHS,18.4472222222222,2.0
1220904,12201,1,0,2015,IHS,18.4472222222222,2.0
1220905,12201,1,0,2015,IHS,18.4472222222222,2.0
1220906,12201,0,0,2015,IHS,18.4472222222222,2.0
1220907,12201,1,0,2015,IHS,18.4472222222222,3.0
1220908,12201,0,0,2015,IHS,18.4472222222222,2.0
1220909,12201,1,0,2015,IHS,18.4472222222222,2.0
1220910,12201,1,0,2015,IHS,18.4472222222222,2.0
1220911,12201,1,0,2015,IHS,18.4472222222222,2.0
1220912,12201,1,0,2015,IHS,18.4472222222222,2.0
1220913,12201,1,0,2015,IHS,18.4472222222222,2.0
1220914,12201,0,0,2015,IHS,18.4472222222222,2.0
1220915,12201,0,0,2015,IHS,18.4472222222222,2.0
1220916,12201,0,0,2015,IHS,18.4472222222222,2.0
1220917,12201,0,0,2015,IHS,18.4472222222222,3.0
1220918,12201,0,0,2015,IHS,18.4472222222222,1.0
1220919,12201,0,0,2015,IHS,18.4472222222222,1.0
1220920,12201,1,0,2015,IHS,18.4472222222222,2.0
1230201,12301,1,0,2015,IHS,18.4472222222222,2.0
1230202,12301,0,0,2015,IHS,18.4472222222222,2.0
1230203,12301,1,0,2015,IHS,18.4472222222222,3.0
1230204,12301,1,0,2015,IHS,18.4472222222222,3.0
1230205,12301,0,0,2015,IHS,18.4472222222222,1.0
1230206,12301,0,0,2015,IHS,18.4472222222222,1.0
1230207,12301,1,0,2015,IHS,18.4472222222222,2.0
1230208,12301,0,0,2015,IHS,18.4472222222222,3.0
1230209,12301,1,0,2015,IHS,18.4472222222222,3.0
1230210,12301,1,0,2015,IHS,18.4472222222222,2.0
1230211,12301,1,0,2015,IHS,18.4472222222222,3.0
1230212,12301,0,0,2015,IHS,18.4472222222222,2.0
1230213,12301,1,0,2015,IHS,18.4472222222222,3.0
1230214,12301,0,0,2015,IHS,18.4472222222222,3.0
1230215,12301,0,0,2015,IHS,18.4472222222222,2.0
1230216,12301,0,0,2015,IHS,18.4472222222222,3.0
1230217,12301,1,0,2015,IHS,18.4472222222222,5.0
1230218,12301,1,0,2015,IHS,18.4472222222222,3.0
1230219,12301,1,0,2015,IHS,18.4472222222222,2.0
1230220,12301,0,0,2015,IHS,18.4472222222222,3.0
2010101,20101,0,0,2015,IHS,169.218769551616,3.0
2010102,20101,0,0,2015,IHS,169.218769551616,3.0
2010103,20101,0,0,2015,IHS,169.218769551616,2.0
2010104,20101,1,0,2015,IHS,169.218769551616,3.0
2010105,20101,1,0,2015,IHS,169.218769551616,4.0
2010106,20101,0,0,2015,IHS,169.218769551616,2.0
2010107,20101,0,0,2015,IHS,169.218769551616,2.0
2010108,20101,1,0,2015,IHS,169.218769551616,2.0
2010109,20101,1,0,2015,IHS,169.218769551616,2.0
2010110,20101,0,0,2015,IHS,169.218769551616,2.0
2010111,20101,1,0,2015,IHS,169.218769551616,2.0
2010112,20101,1,0,2015,IHS,169.218769551616,3.0
2010113,20101,1,0,2015,IHS,169.218769551616,2.0
2010114,20101,1,0,2015,IHS,169.218769551616,3.0
2010115,20101,0,0,2015,IHS,169.218769551616,2.0
2010116,20101,0,0,2015,IHS,169.218769551616,2.0
2010117,20101,1,0,2015,IHS,169.218769551616,3.0
2010118,20101,0,0,2015,IHS,169.218769551616,2.0
2010119,20101,1,0,2015,IHS,169.218769551616,3.0
2010120,20101,1,0,2015,IHS,169.218769551616,3.0
2021601,20201,1,0,2015,IHS,168.358543417367,2.0
2021602,20201,0,0,2015,IHS,168.358543417367,3.0
2021603,20201,1,0,2015,IHS,168.358543417367,4.0
2021604,20201,1,0,2015,IHS,168.358543417367,2.0
2021605,20201,1,0,2015,IHS,168.358543417367,3.0
2021606,20201,0,0,2015,IHS,168.358543417367,3.0
2021607,20201,1,0,2015,IHS,168.358543417367,3.0
2021608,20201,1,0,2015,IHS,168.358543417367,2.0
2021609,20201,1,0,2015,IHS,168.358543417367,3.0
2021610,20201,1,0,2015,IHS,168.358543417367,2.0
2021611,20201,1,0,2015,IHS,168.358543417367,2.0
2021612,20201,1,0,2015,IHS,168.358543417367,1.0
2021613,20201,0,0,2015,IHS,168.358543417367,2.0
2021614,20201,0,0,2015,IHS,168.358543417367,3.0
2021615,20201,0,0,2015,IHS,168.358543417367,2.0
2021616,20201,1,0,2015,IHS,168.358543417367,3.0
2021617,20201,1,0,2015,IHS,168.358543417367,2.0
2021618,20201,1,0,2015,IHS,168.358543417367,3.0
2021619,20201,1,0,2015,IHS,168.358543417367,2.0
2021620,20201,0,0,2015,IHS,168.358543417367,2.0
2120301,21201,1,0,2015,IHS,169.340634920635,2.0
2120302,21201,0,0,2015,IHS,169.340634920635,2.0
2120303,21201,0,0,2015,IHS,169.340634920635,1.0
2120304,21201,0,0,2015,IHS,169.340634920635,2.0
2120305,21201,0,0,2015,IHS,169.340634920635,1.0
2120306,21201,0,0,2015,IHS,169.340634920635,3.0
2120307,21201,1,0,2015,IHS,169.340634920635,1.0
2120308,21201,1,0,2015,IHS,169.340634920635,3.0
2120309,21201,1,0,2015,IHS,169.340634920635,3.0
2120310,21201,0,0,2015,IHS,169.340634920635,3.0
2120311,21201,0,0,2015,IHS,169.340634920635,1.0
2120312,21201,1,0,2015,IHS,169.340634920635,2.0
2120313,21201,1,0,2015,IHS,169.340634920635,2.0
2120314,21201,1,0,2015,IHS,169.340634920635,3.0
2120315,21201,1,0,2015,IHS,169.340634920635,4.0
2120316,21201,1,0,2015,IHS,169.340634920635,4.0
2120317,21201,1,0,2015,IHS,169.340634920635,2.0
2120318,21201,1,0,2015,IHS,169.340634920635,3.0
2120319,21201,0,0,2015,IHS,169.340634920635,2.0
2120320,21201,0,0,2015,IHS,169.340634920635,1.0
2124701,22201,1,0,2015,IHS,169.605643738977,2.0
2124702,22201,1,0,2015,IHS,169.605643738977,3.0
2124703,22201,1,0,2015,IHS,169.605643738977,3.0
2124704,22201,1,0,2015,IHS,169.605643738977,1.0
2124705,22201,1,0,2015,IHS,169.605643738977,3.0
2124706,22201,0,0,2015,IHS,169.605643738977,1.0
2124707,22201,1,0,2015,IHS,169.605643738977,3.0
2124708,22201,1,0,2015,IHS,169.605643738977,3.0
2124709,22201,1,0,2015,IHS,169.605643738977,4.0
2124710,22201,1,0,2015,IHS,169.605643738977,3.0
2124711,22201,0,0,2015,IHS,169.605643738977,3.0
2124712,22201,1,0,2015,IHS,169.605643738977,2.0
2124713,22201,0,0,2015,IHS,169.605643738977,2.0
2124714,22201,1,0,2015,IHS,169.605643738977,3.0
2124715,22201,1,0,2015,IHS,169.605643738977,3.0
2124716,22201,0,0,2015,IHS,169.605643738977,3.0
2124717,22201,1,0,2015,IHS,169.605643738977,2.0
2124718,22201,0,0,2015,IHS,169.605643738977,3.0
2124719,22201,0,0,2015,IHS,169.605643738977,2.0
2124720,22201,0,0,2015,IHS,169.605643738977,2.0
2130801,21301,1,0,2015,IHS,169.12380952381,3.0
2130802,21301,0,0,2015,IHS,169.12380952381,2.0
2130803,21301,1,0,2015,IHS,169.12380952381,2.0
2130804,21301,1,0,2015,IHS,169.12380952381,3.0
2130805,21301,0,0,2015,IHS,169.12380952381,2.0
2130806,21301,1,0,2015,IHS,169.12380952381,3.0
2130807,21301,0,0,2015,IHS,169.12380952381,2.0
2130808,21301,1,0,2015,IHS,169.12380952381,3.0
2130809,21301,0,0,2015,IHS,169.12380952381,2.0
2130810,21301,1,0,2015,IHS,169.12380952381,3.0
2130811,21301,1,0,2015,IHS,169.12380952381,2.0
2130812,21301,0,0,2015,IHS,169.12380952381,2.0
2130813,21301,1,0,2015,IHS,169.12380952381,3.0
2130814,21301,1,0,2015,IHS,169.12380952381,3.0
2130815,21301,1,0,2015,IHS,169.12380952381,2.0
2130816,21301,1,0,2015,IHS,169.12380952381,3.0
2130817,21301,1,0,2015,IHS,169.12380952381,3.0
2130818,21301,1,0,2015,IHS,169.12380952381,3.0
2130819,21301,1,0,2015,IHS,169.12380952381,3.0
2130820,21301,1,0,2015,IHS,169.12380952381,3.0
2211401,22101,0,0,2015,IHS,168.659183673469,2.0
2211402,22101,1,0,2015,IHS,168.659183673469,2.0
2211403,22101,0,0,2015,IHS,168.659183673469,2.0
2211404,22101,1,0,2015,IHS,168.659183673469,3.0
2211405,22101,1,0,2015,IHS,168.659183673469,3.0
2211406,22101,0,0,2015,IHS,168.659183673469,2.0
2211407,22101,0,0,2015,IHS,168.659183673469,3.0
2211408,22101,0,0,2015,IHS,168.659183673469,2.0
2211409,22101,0,0,2015,IHS,168.659183673469,2.0
2211410,22101,1,0,2015,IHS,168.659183673469,2.0
2211411,22101,0,0,2015,IHS,168.659183673469,2.0
2211412,22101,1,0,2015,IHS,168.659183673469,2.0
